Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Attendance (%),Target,Target_Label,Cluster
0,7,1,17,0,7,143.40757898993775,8,6,4,5,8,157.48170340323475,0,0,0,0,1,0,48,0,2,5,6,4,7.276569399035459,0,2,5,5,2,6.051708952626152,0,11.338423890314347,-0.1519943160559682,3.5,86.7069542123728,0,Dropout,2
0,5,2,1,0,3,182.822706969794,2,4,6,6,6,142.17643885534812,0,0,0,1,1,1,20,0,1,5,5,3,17.74616221321005,1,0,4,5,4,18.2334375427898,0,6.0,1.5511057527415577,-2.061700100673004,85.95501739335118,2,Graduate,2
0,1,7,15,0,11,130.50686330657305,14,4,2,1,9,153.7195760396866,1,0,0,1,0,1,46,0,2,5,6,2,16.68427286026716,1,1,5,6,5,16.878561296911958,1,9.506429096382664,2.155927570256245,0.8642360580515526,52.30671121969634,1,Enrolled,1
2,11,7,5,0,5,132.91239129679602,16,5,4,3,8,165.89571959929503,0,0,0,1,0,0,39,0,1,6,7,6,11.345604640470528,0,1,5,6,5,11.367912921845472,0,15.341478416246078,0.4975985776386584,2.2726086381542814,55.32863416036882,0,Dropout,1
1,17,7,9,0,9,166.16318254611537,20,3,2,8,7,106.7226375288729,0,0,0,0,1,0,31,0,2,4,5,4,13.91642362200038,1,2,6,6,5,18.53977446404936,1,8.901837074235788,1.8175734159430088,-0.3998974117996487,94.5148207542606,2,Graduate,1
2,12,7,6,0,5,162.70873435937185,10,1,4,4,7,114.38311509867964,0,0,0,0,1,0,45,0,1,6,6,4,13.134699349193244,1,1,5,5,5,14.214540198900924,1,6.0,3.687041127168457,-1.7063031162115063,77.17739897915729,1,Enrolled,1
0,2,6,12,0,3,121.41180210468696,18,4,2,0,4,117.19445413509688,1,0,0,1,0,0,29,1,1,3,4,1,10.8566217534754,0,1,4,4,3,15.366705502976632,0,9.650010007356906,-0.1034958878324459,3.406682552273817,69.66499589951732,1,Enrolled,0
1,10,4,14,1,8,150.14074248500992,5,2,1,5,8,188.50023523102337,0,0,0,1,1,0,48,0,2,4,5,3,13.431177814776792,1,2,6,6,4,12.957412939829238,0,9.075392095735255,1.50709465442901,-0.7109606662678605,72.13368466582207,1,Enrolled,1
1,16,6,7,0,7,90.0,16,4,4,4,7,155.83686831938962,1,0,1,1,0,0,23,0,1,5,5,5,11.450299551598311,1,2,3,4,3,11.029266403568144,1,10.553400756196288,2.7465013512495826,2.6789078412506715,90.78918199662267,2,Graduate,2
0,8,7,7,0,5,112.90939694872642,11,5,2,1,6,158.16548035133076,0,0,0,1,1,0,38,0,1,4,4,3,16.431185345762174,1,1,3,3,3,14.867635258124816,1,10.50489109188491,1.2626668509188854,-0.8634362065741943,65.72353104141894,1,Enrolled,0
0,2,8,6,0,5,158.53738870278886,19,6,3,2,7,168.2359512504684,0,0,0,1,1,0,44,0,1,4,5,4,12.262170864228262,1,2,5,6,5,12.71693929306211,0,12.88666880583962,1.9954380669332168,0.2259876806145635,72.46345868606794,1,Enrolled,1
0,5,8,3,1,1,123.77505185021128,6,4,3,2,8,113.83363951686896,0,0,0,1,1,1,18,1,2,6,7,6,20.0,1,0,3,3,0,18.88584194671,1,8.493896969383679,2.5921365286831968,2.1629855229437265,58.31060601627679,2,Graduate,2
0,4,8,16,1,8,130.5926987147337,7,2,4,6,6,95.0,1,0,0,0,1,1,22,0,0,4,4,4,12.727532764594867,0,2,3,4,3,11.257138577475924,0,7.492668356622396,1.137962642172384,1.4370473355178728,53.03844855319913,0,Dropout,2
0,4,4,16,0,6,114.6649503857644,11,4,6,4,8,138.4284459286823,0,0,0,1,1,1,44,0,0,6,7,6,13.394697607797738,1,1,6,6,6,8.34394552175432,0,7.568546217761166,0.2265986537407718,-0.8766343231897966,68.47784494766856,1,Enrolled,1
0,1,5,5,1,5,111.1360227795859,18,1,2,8,7,162.43929900474365,1,0,0,0,1,0,44,0,2,3,4,3,14.848554825990892,0,1,4,4,4,18.213167723449853,0,8.02997039946174,1.37897275325013,1.7550532559085998,99.53494083240334,2,Graduate,0
0,15,7,4,0,7,90.0,18,1,1,0,1,135.06017598417634,0,0,0,1,1,0,36,0,2,4,5,1,15.929678514824328,1,2,3,3,0,14.671516793984855,1,10.859656754507276,0.1863730763051885,-3.110161250929597,77.09366532427796,2,Graduate,2
2,13,3,16,1,2,127.01068957341752,20,4,6,2,2,105.75154238682585,0,0,0,1,0,1,46,0,0,4,5,2,13.272910616365564,0,0,3,3,3,16.66033919531844,1,6.0,0.8395094350723372,-1.3605616014198565,83.1032307414417,2,Graduate,2
0,17,7,4,0,3,145.24342756862484,8,2,6,9,5,117.36930422645445,1,0,1,1,0,0,27,0,2,4,4,1,14.772328245431318,1,2,4,4,4,14.23170938056873,1,7.164228465067122,2.030337770194103,3.5,50.81471636470712,0,Dropout,0
0,6,2,13,0,9,140.43070665841293,21,6,4,7,5,110.5185499926138,0,0,1,1,0,0,44,0,1,5,5,3,13.639813874595443,0,0,6,6,6,14.951276107273731,1,10.150922125443454,1.7173607961565966,0.494544384446781,80.4699350006052,2,Graduate,1
0,13,7,14,0,5,116.69564635791166,10,2,1,2,6,124.69088908180288,0,0,0,1,1,1,41,0,2,6,6,6,10.274960739888453,0,0,6,7,3,10.160708146825236,0,13.614535624829005,2.697390205672133,2.0922733305503654,79.40667963386772,1,Enrolled,1
0,12,3,17,1,6,103.56218177471908,17,4,2,2,1,111.0154887346014,1,0,0,1,1,1,49,0,0,6,6,4,9.33147395076952,1,0,3,3,3,10.068225235729384,1,7.346611077516258,1.7784121249917533,2.0400967467790325,66.97265366953779,1,Enrolled,2
0,12,3,3,1,8,126.77471334704832,9,2,3,7,0,143.6694753182247,0,0,0,0,1,1,17,0,1,5,6,2,15.447366677532212,0,0,5,5,4,12.62477626836097,1,11.047674683954812,0.5643780175705154,0.1806330895328247,85.60570412267617,2,Graduate,1
1,10,2,3,0,3,105.76269615809557,13,1,2,9,4,126.3104648346738,0,0,0,1,1,0,43,0,0,6,7,3,18.310308587535857,1,0,4,5,4,20.0,0,9.37462985235004,0.3039457540989914,1.011156802857836,97.5600692799005,2,Graduate,2
0,2,7,17,1,1,118.1134457465049,8,1,6,2,1,155.835805672969,0,1,0,0,1,0,29,0,0,3,4,2,7.291663753476931,0,0,6,6,3,6.074562959125751,1,11.510762772771782,2.2533570758280823,-1.3108448622872697,67.86174110412682,0,Dropout,0
0,15,3,13,0,4,137.84032628929032,17,1,1,1,8,115.58805136333424,1,0,0,1,1,1,19,0,1,5,5,5,7.979031675362359,0,1,3,4,2,9.993223264389265,1,10.178360934798793,1.7882613291991836,1.0337941243958473,80.9646370341969,1,Enrolled,2
0,4,1,10,0,2,115.8268601002391,16,5,3,2,2,146.38367219362817,1,0,1,0,1,0,22,0,0,6,6,6,7.945225379101407,0,0,6,6,5,3.99354942280643,0,10.08114791910412,1.2694755281735404,-0.0828745828947887,89.46688671230174,0,Dropout,1
1,14,7,12,1,9,163.29892712015968,16,6,4,1,1,139.06002117845117,0,0,0,0,0,1,24,0,0,3,4,3,15.713005927140006,1,0,3,4,3,13.526733060105371,1,17.65765870935904,1.9065794081932903,3.5,96.84454866678875,2,Graduate,0
2,1,4,9,0,4,111.99204099116368,21,3,3,7,6,149.90072360603193,0,0,0,1,1,1,43,0,0,6,6,3,16.005110348185745,0,1,4,4,4,16.634565598381432,1,18.0,0.6548890320903886,-0.4621637801254208,83.02207450497552,2,Graduate,2
0,1,6,1,0,9,121.69482270730104,8,1,6,4,5,153.41783965747032,0,0,0,1,0,1,25,0,0,5,5,5,9.582812382608305,1,0,5,6,5,8.873729893483468,1,9.210951683109087,-1.0,1.7240120250760445,86.74664284801383,1,Enrolled,1
0,15,8,4,1,7,153.6940819036866,10,4,6,2,7,156.0911156498806,1,0,0,1,0,0,49,0,2,6,7,4,20.0,1,1,4,5,3,20.0,1,7.247571386236755,2.751328114864462,0.3076237230423553,76.45427741313011,2,Graduate,2
0,11,5,6,0,7,150.18933714413114,12,6,4,7,8,160.76892927253266,0,0,0,0,1,0,40,0,0,3,4,3,11.652617149170428,0,0,6,7,3,11.871576179408873,1,10.726131682957266,2.2787121778002253,2.2641645181769148,82.86215665496897,1,Enrolled,0
1,10,7,15,1,1,146.36564102947662,18,5,6,7,2,153.55727560464678,1,0,1,1,1,1,31,0,2,3,4,2,18.024756520347264,0,1,6,6,6,20.0,1,11.8119899473499,1.3956391924057756,-1.6418154912899343,65.4717717567584,2,Graduate,0
0,4,2,5,1,2,120.96294027445002,9,4,4,3,7,147.44665014535144,0,0,0,0,0,1,48,0,0,3,4,3,15.829892654127676,0,2,6,7,3,16.88075494046872,0,13.962098351849887,0.4216178333309481,0.5623650070410853,78.78301209260414,2,Graduate,0
0,14,5,8,0,7,147.85082307210234,4,2,3,8,3,123.33190790228105,0,0,0,1,0,1,48,0,0,6,6,6,9.646647152182318,0,1,5,6,5,8.264945905925757,1,6.0,1.2437752254344652,1.8663236206418563,62.77137964352816,0,Dropout,1
0,1,6,11,1,5,152.4254200983744,5,3,3,0,1,161.26842621397748,0,0,0,1,1,0,40,0,2,5,5,5,11.536885568602017,1,2,4,5,1,10.253794669434098,0,8.768072339868949,-0.575603346800952,1.2235095333006611,86.67156220745767,1,Enrolled,2
0,7,4,5,0,7,144.71720381249264,16,5,6,6,3,122.57789493000412,0,0,0,1,1,0,28,0,1,6,7,5,9.946539965832168,1,1,3,3,3,12.656859316990804,0,8.475973683040639,1.6374060051392076,1.6923576267438762,51.945761764917805,1,Enrolled,2
0,4,5,8,0,3,134.28801158201588,1,2,1,4,3,132.702166951531,1,0,0,1,0,1,18,0,1,4,5,4,8.294882458376943,1,2,4,4,4,4.17402850296974,0,7.578982617036484,-0.8230588503445397,-0.6925592768379891,77.08257822250866,0,Dropout,2
0,4,2,11,0,8,147.69606597462126,18,2,3,6,7,118.45866967739325,1,0,0,1,1,1,19,0,1,5,6,3,12.113725531841924,0,2,4,4,3,13.211713008613591,1,6.0,1.6279371942296477,0.1762193828466156,61.51175819709074,1,Enrolled,2
0,9,8,10,0,4,133.33295232997688,18,1,5,9,9,117.93796587382047,0,0,0,1,1,1,33,0,0,4,5,4,8.804899468129708,0,1,5,5,3,5.715448576064773,0,9.32636229646203,0.653539179421356,0.766055272482424,67.27016310999323,0,Dropout,0
0,2,5,9,1,8,143.88641972246376,19,4,3,7,7,132.07496327345868,0,0,1,1,1,0,18,1,1,6,7,4,12.387684236514382,1,0,4,5,2,14.8607530763499,0,12.113639066713391,1.322882209679723,2.203792150099705,96.34155092914602,2,Graduate,2
2,5,3,2,0,6,136.64150740669683,9,2,1,2,6,134.17427516179646,1,0,0,1,0,1,18,0,0,5,6,5,19.765348417634318,0,2,6,6,5,18.384766286803377,1,6.266317063680454,0.1329733846820973,3.314377671839954,87.12561916772805,2,Graduate,1
1,6,3,17,0,9,101.76484748123748,1,6,5,2,3,119.6611086963097,1,0,0,1,0,1,44,0,0,4,4,3,15.438408552838617,1,1,5,5,4,16.453998557468616,1,10.263313961478335,3.3098141103980514,-2.5450131652377808,53.88780597041465,1,Enrolled,0
0,3,4,4,1,6,122.15803551665388,3,2,5,0,1,140.5490816387481,0,0,0,0,0,1,39,0,1,6,6,6,11.050045389905572,0,2,6,6,6,10.843028586457246,0,11.259476138409497,1.9325985277332915,0.2248230222984575,86.38933217802835,1,Enrolled,1
1,5,7,12,0,4,180.7701369716463,2,2,2,4,0,143.91901746087814,0,0,1,1,1,0,48,0,2,5,5,3,10.764468378157549,1,1,6,7,6,6.997728942488642,0,14.93029910212995,0.6737901512575719,-0.3860720673873796,88.54196460004509,1,Enrolled,1
0,9,3,7,0,3,92.37709713471662,2,3,5,7,1,126.37802789565669,1,0,0,1,1,0,49,0,2,3,4,3,11.596078928401816,0,2,4,4,4,12.896878817138065,1,11.90553387260649,1.2846279648438772,-0.5919967762259963,75.16854646694279,0,Dropout,0
0,6,5,13,1,4,169.14920726611552,17,5,6,0,1,190.0,0,0,0,1,0,1,17,0,2,3,4,2,20.0,0,1,3,4,2,17.897834375417183,1,9.743935957093916,3.4272996969392304,1.2799552633761708,89.27183369932989,2,Graduate,0
0,5,1,2,0,11,148.76164336141005,6,6,4,1,2,148.317456917576,1,1,0,0,0,0,35,0,2,3,3,0,9.190759421244485,1,0,4,4,3,10.89538562687128,0,10.934331622893977,0.3602734102949028,0.8586203313532194,73.50313739358904,1,Enrolled,0
0,6,5,8,1,7,135.75291303318585,5,6,1,1,9,142.95662248328793,1,0,0,0,0,0,18,0,1,4,5,4,12.993808419992654,0,2,3,3,1,10.188808874552816,1,12.288223470524745,0.1652425435367248,-1.2194998867645086,61.53965636054087,0,Dropout,2
2,15,1,6,0,8,98.03092034410398,21,6,2,9,4,123.101101392255,1,0,0,1,1,1,42,0,1,4,4,4,14.6287702330614,0,0,5,6,3,14.93393428644718,1,10.362483140329948,0.1138669953269209,-1.3077095340869505,64.50410094625079,0,Dropout,0
1,11,5,11,0,2,134.9747098045227,11,1,3,1,0,143.44604657203325,1,0,1,1,0,0,48,0,1,6,6,4,17.25421052568674,0,1,5,5,5,17.051871802521802,0,12.360229224455937,0.682467070808014,1.6313520021973271,77.81470910954084,1,Enrolled,1
0,12,1,9,0,9,118.5808908986498,9,5,5,4,4,146.0200659266439,1,0,0,0,0,1,22,0,1,3,3,2,11.835652205205196,1,0,5,5,3,10.029192672253426,1,9.002674104172394,3.294071403247006,-1.164796692335033,85.61006487786395,1,Enrolled,0
1,12,7,8,1,7,161.1575274766902,4,2,6,9,6,139.9131422999155,0,0,0,1,1,0,48,0,2,4,4,4,9.630635070686797,1,0,6,6,6,12.780010230381002,0,13.601319626652176,0.8281579505996909,-0.4505992754623358,66.6850270273205,0,Dropout,1
2,7,1,15,0,7,120.33262228284327,7,6,2,6,0,175.46627516098704,0,0,0,1,1,1,20,0,0,3,3,3,14.013252528634952,0,1,6,6,4,13.79710776319696,1,8.471102032336196,0.9995656585872056,2.4621448207048915,65.72504374126825,2,Graduate,0
0,16,2,11,1,10,128.93179064611354,13,3,4,2,3,97.4632140322199,0,0,1,1,1,1,27,0,1,6,6,6,17.60132305841382,0,1,5,5,5,16.247186140429935,1,7.942712507440469,1.7419829017208972,1.1102700061352602,53.88421148217421,1,Enrolled,1
1,12,2,15,0,4,140.41596514444288,16,2,2,0,1,130.49051737358005,0,0,0,0,0,0,33,0,1,5,5,5,12.044908440341302,0,0,4,4,2,12.491796639276876,0,8.595579143474303,1.4626096996921194,3.5,67.93637568908684,1,Enrolled,2
0,4,8,5,0,7,120.820377166015,20,4,4,8,7,157.84588482647797,0,0,0,0,1,0,40,0,2,4,5,4,10.062037662690988,0,1,6,7,5,6.122833346207201,1,7.0887077093292685,2.6633739669142136,0.6074323930497694,66.23115741614112,0,Dropout,1
1,10,6,16,0,2,156.088987011273,17,5,2,8,1,117.583433804922,0,0,0,1,1,0,21,0,2,4,4,2,13.385724077319434,0,1,6,6,6,19.21497076707216,0,12.263417553211251,2.4855475961861395,3.5,62.50857014347327,1,Enrolled,1
0,17,5,2,1,11,128.4904173249322,20,1,6,3,0,101.33318330625288,0,0,0,0,0,0,22,0,1,5,6,5,7.317445200278065,0,1,4,4,3,4.30320587028646,1,6.0,1.8927382254221763,0.46930790846546,46.55075876208598,0,Dropout,2
0,15,3,15,1,10,93.62154637843042,2,3,2,4,1,127.02775325453216,0,0,0,0,1,1,38,0,0,4,4,3,12.234693999618822,1,0,6,6,6,13.314171797256456,0,8.699725826655442,1.2242463714034015,2.956044056551475,92.3545094606552,1,Enrolled,1
1,8,2,5,1,3,138.31686661220598,5,5,3,3,9,166.09840426056792,1,0,0,1,0,1,27,1,1,6,7,4,17.12308989117301,1,2,4,5,4,16.975883147917052,0,10.973237982490916,2.6517821965387256,-0.7118413105693939,97.02136812098658,2,Graduate,2
0,14,1,15,0,2,152.76223116395886,18,2,6,7,3,118.17600181247644,1,0,0,1,0,0,32,0,2,4,5,4,16.0619638949188,0,0,3,3,2,18.71303478803864,1,10.036311282913733,0.5553465479497751,-0.3702983300704277,59.05884303264499,1,Enrolled,2
0,8,5,11,0,5,166.63667951225025,13,1,3,0,4,131.0893325443051,1,0,0,0,1,0,49,1,2,4,5,3,12.49647504138003,0,2,4,5,2,12.641277566577925,0,9.87418237587435,0.4785056021879958,3.5,81.15066946278259,1,Enrolled,0
0,14,3,6,1,1,147.15871727450082,18,3,6,3,1,150.53705166797585,0,0,0,0,1,0,25,0,2,5,6,3,18.807652875900985,1,2,3,3,3,16.9119205631227,1,9.57219605321822,1.010467502578222,-0.4515352075924661,55.73458970369708,2,Graduate,2
1,16,5,6,0,2,160.368967330942,11,6,6,3,3,125.51742734437758,0,0,0,0,1,1,22,0,2,6,6,6,19.684562037681488,1,2,6,6,6,14.739621975449646,1,10.493373467791162,2.8940990859074898,0.4087546455131435,57.3422301428789,1,Enrolled,1
0,7,1,5,1,11,145.79551836352266,14,2,3,2,6,129.00122111071585,0,0,0,0,1,0,32,0,2,3,3,3,15.324301800695778,1,2,3,3,2,10.574043707888483,0,6.99204395667636,0.4956967177208988,-0.3906126203804236,32.99465238218981,0,Dropout,0
1,17,2,1,1,6,113.89283086448164,12,2,6,3,4,123.69874403845196,0,0,1,1,1,1,45,0,2,3,3,0,7.862800307706601,1,0,4,5,3,6.967751257414208,0,8.561753758827209,0.7795445589954165,2.823885326922968,60.378775504989925,0,Dropout,0
1,5,2,7,0,6,117.81284549998556,4,5,2,6,7,125.8055155436646,0,0,1,1,1,1,19,0,1,5,6,2,6.420309031197999,1,0,3,4,3,9.5461660549749,0,9.227490888302125,1.7087675322361944,-1.3767032175557958,78.60407470679222,1,Enrolled,2
0,13,4,16,0,8,90.0,7,2,5,4,9,110.92661192023908,0,0,1,1,0,1,36,0,0,6,7,6,17.842215575531327,0,0,5,5,3,13.361842986721705,0,11.367494306697353,1.4320211378767054,3.1534973828963384,65.52435167298725,2,Graduate,1
0,17,4,17,1,9,130.2291967849966,13,2,2,2,8,133.56790903315434,0,0,1,1,0,0,35,0,0,5,6,5,13.856547713560058,0,2,4,5,3,18.179969692476718,0,12.828943721449267,1.0446702104436734,1.2404971922676435,70.70112385715939,2,Graduate,2
0,4,6,15,1,9,149.36203760596743,19,3,3,5,0,166.60584535959777,1,0,0,1,1,1,42,0,2,5,5,5,18.72443962422114,0,0,4,4,4,20.0,1,9.603780683371888,2.0604450052410197,1.1356226764878876,88.24869766824096,2,Graduate,2
0,17,6,10,0,7,100.28801986113052,11,2,2,9,0,179.5702317834098,1,0,0,0,0,0,19,0,1,3,3,3,8.314610404590736,1,0,3,3,3,4.64281610015363,1,12.202923371859264,0.9322659778822036,0.6964297364962104,70.30165234746546,0,Dropout,0
0,8,8,8,1,10,163.46742523913113,7,4,5,8,2,171.24538219649503,0,0,0,1,1,0,35,0,1,6,7,6,12.43585166623239,1,2,6,7,5,9.422904035902102,0,10.269069789135964,2.767236039630549,3.051413610312169,56.055436660304174,0,Dropout,1
0,1,8,9,1,1,132.73856500577804,15,4,6,2,7,143.4423906968495,0,0,0,1,0,1,36,0,2,6,6,5,16.60216706571253,1,2,6,7,5,13.84109726439364,0,9.788105813463456,1.7848996858533237,0.4053779820736023,84.64264396654714,2,Graduate,1
0,7,6,10,0,4,115.27963007795076,19,1,4,1,0,181.47125117543408,0,0,0,1,0,1,48,0,2,5,5,3,10.445743793790156,0,1,4,5,4,10.893961663644005,1,12.353249056607885,2.719787385620365,-0.4797822905014153,59.583929899672775,0,Dropout,1
0,8,5,3,0,7,100.17543635347022,20,6,1,8,9,190.0,0,0,0,0,0,0,23,0,2,3,4,3,16.55174770880132,1,1,4,5,1,16.11120567848014,1,6.0,0.5512415175526696,1.7367844904532797,95.89895129094931,2,Graduate,0
1,5,5,11,0,2,171.54318747275914,17,4,3,4,1,144.5319449735889,1,0,1,1,1,0,49,0,1,6,6,4,12.570271654522315,0,0,3,3,3,12.036202189600791,1,11.326587880182862,1.3221260909080057,0.6462404436731658,64.71163272887654,0,Dropout,2
0,9,3,11,0,9,161.00613484810063,1,6,2,9,0,115.23589126719028,1,0,0,1,0,0,34,0,1,5,5,5,13.098212822343694,0,0,4,4,3,11.536632849384718,0,7.943028274052877,-0.7768631193196955,3.5,48.769934455931775,1,Enrolled,2
1,7,6,8,0,1,126.1250292344708,12,4,5,4,0,172.79841441754002,0,0,0,1,1,0,17,0,0,4,4,4,8.857284861849262,0,0,4,4,4,9.002758041903803,0,13.11581850855112,3.104525812569596,2.441293946418819,64.83888695209866,0,Dropout,0
0,4,2,10,0,9,155.43819862914904,19,5,3,6,8,109.91286668448316,0,0,1,0,0,0,27,0,0,3,3,2,13.879851136001308,0,0,6,7,3,15.67268383579774,0,8.026367748205196,4.0,1.4243238857291347,76.47381611022362,1,Enrolled,0
0,8,6,9,0,7,130.38975045075497,5,4,6,1,9,117.83728150323051,0,0,0,1,0,0,44,0,0,6,6,6,20.0,1,2,4,4,2,19.379504397869617,1,9.06854004299758,1.154246591161121,3.3814545819547206,92.97993019622096,2,Graduate,2
0,2,2,10,0,10,121.70248365452248,10,2,3,9,0,95.0,0,0,0,1,0,0,41,0,0,6,6,6,14.358076318545208,0,2,3,4,3,12.401391188708931,1,6.0,1.9472744366021832,-1.8115493636837432,62.64177650040652,1,Enrolled,2
0,5,6,10,1,6,120.62860507867369,11,5,4,4,3,158.18533381295163,1,0,1,1,0,1,39,0,0,6,6,4,10.228965041388166,1,1,4,5,1,12.409233594266944,0,11.101915017821938,1.6358854270716208,1.8099155532172748,46.38771781983018,0,Dropout,2
1,3,4,5,1,7,129.89287922898146,16,4,6,7,6,95.0,1,0,0,1,0,1,47,0,2,3,3,3,17.884395530273178,0,2,4,5,4,17.03102510930148,0,8.747164160931925,-0.0504686676273011,0.9837224032267832,48.73624417635351,1,Enrolled,0
0,5,8,5,0,2,126.23178512367218,18,2,1,7,4,164.8212770460567,0,0,0,0,1,1,46,0,1,5,5,4,10.334499655174753,1,2,4,4,3,11.414423063637004,0,8.388401121090475,2.9969592592185013,0.4339148308437969,44.36551709893754,0,Dropout,2
0,1,1,7,0,10,136.35225943428085,9,1,2,9,9,185.2360580366081,0,0,0,0,1,0,23,0,0,4,5,4,19.023861336985444,0,0,5,5,3,18.474117388819234,1,10.082190805626889,1.1704893047973914,0.2942750453123899,79.51522811535409,2,Graduate,0
0,7,1,8,1,2,170.38361432602952,9,5,2,6,4,183.1944009361521,1,0,0,1,0,1,32,0,2,6,6,6,8.53764305066249,0,1,4,5,2,10.95024759559514,1,6.0,-0.9579749380892916,2.8038513650692005,63.45537533459875,0,Dropout,2
0,10,6,17,0,3,185.1234117990665,14,2,3,4,6,108.35447483395215,0,0,1,1,0,1,42,0,1,3,3,2,13.95447942551948,0,2,3,4,0,16.73758688173386,0,7.920370149128272,0.6409478188853118,-2.550835945703362,81.09552630963984,1,Enrolled,0
0,16,4,6,0,6,108.54361100739222,20,5,5,3,5,95.0,0,0,0,0,0,1,18,0,0,6,7,4,18.34209373490152,0,2,6,6,4,20.0,0,9.44114858183464,-0.1732628237199329,1.65050204477082,87.27487506181154,2,Graduate,1
0,1,5,13,0,1,145.108148596049,6,1,3,1,5,123.93786976727728,0,0,0,1,0,1,17,1,2,5,6,5,9.966133049920492,0,1,6,7,3,8.286442921955999,1,14.394108999562835,1.6466615246297478,-1.774787317695624,61.555008472766445,0,Dropout,1
0,17,6,13,0,11,139.6118618462023,12,1,4,1,7,161.97980466066338,0,0,0,1,1,1,28,1,0,4,5,3,13.291060291897535,0,0,5,6,5,11.585766311707689,1,10.550182180485312,1.639466747775916,0.3597153512206272,89.05937414995554,2,Graduate,0
0,4,7,13,1,4,146.67028478995718,11,5,1,2,9,170.09471641662398,0,0,0,0,0,0,21,0,0,6,6,3,17.05051234823913,0,0,3,4,3,18.934859393467462,0,11.188139945598238,2.923396797262868,0.7094457378263823,37.552371831348445,1,Enrolled,2
0,16,6,16,0,8,125.0960306999026,4,2,4,2,8,156.612487113714,0,0,1,1,1,0,48,0,1,3,3,1,5.105676596839091,0,0,6,7,5,4.644231900207204,1,10.185867815443553,3.695766969883575,3.5,75.77484238457299,0,Dropout,0
1,9,7,2,1,8,146.9703683773712,6,3,5,6,1,153.20013220492632,0,0,0,1,0,1,25,0,2,5,5,5,16.244093126942417,1,2,6,7,4,15.85858664836434,1,18.0,3.793736113080183,-0.1604026963093792,85.57642168207488,2,Graduate,1
0,8,7,5,0,5,104.64699029922416,18,5,2,5,9,190.0,0,0,0,1,1,1,35,0,1,4,4,3,12.692257281790004,1,2,4,5,3,10.654975337899716,0,12.696503458629216,0.2695726054729601,0.8978356329265892,63.75088425154704,1,Enrolled,0
0,17,2,10,0,7,190.0,6,6,5,0,3,128.04889572790177,0,0,0,1,0,1,32,0,0,3,3,2,18.04683953746852,0,1,4,5,4,20.0,1,6.0,2.243117437238212,-1.411843063696396,60.43181286134781,1,Enrolled,0
0,10,2,10,0,5,141.39340172815088,1,3,4,5,9,120.5506191940724,1,0,0,1,0,0,19,0,0,6,6,5,10.103759500587774,0,2,4,5,2,12.404991094912328,0,10.666899735801053,2.4562177473946294,1.710480332000715,93.03500619441223,2,Graduate,2
0,17,6,11,1,4,151.06064968653658,10,6,2,4,8,110.2717299610306,0,0,1,0,1,0,36,0,0,3,4,3,8.146284480579487,1,0,5,5,2,7.548831501954609,1,13.270879300994194,0.8718163895040795,-1.5958507026032225,52.06241095874274,0,Dropout,0
0,16,2,9,1,6,110.39836481770875,12,2,1,5,9,150.8241479378715,1,0,0,1,0,0,40,0,1,4,4,4,11.099372267746247,0,0,4,5,4,9.185889531275974,1,6.0,1.8445492745862968,-2.4006789712752417,72.71320476037003,2,Graduate,0
0,9,1,13,0,8,119.70674025940455,7,6,3,7,0,135.5112227726656,0,0,0,0,0,1,49,0,0,5,5,4,11.026292356350265,0,2,3,4,3,9.002138062678975,0,10.314815078589945,1.9791837722410048,-1.9160657318851764,55.05405940087063,0,Dropout,2
0,5,5,13,0,10,102.69119123724448,11,4,1,0,9,160.62447661125242,0,0,0,1,0,1,40,0,2,5,5,5,12.277299082368776,1,2,5,6,5,12.310394798834883,0,8.385840759830641,0.9178852632722468,0.2891260991402464,64.76610669661716,1,Enrolled,1
0,2,7,2,0,1,167.03827635608587,20,5,3,5,7,128.7362644852982,1,0,1,0,1,0,27,0,0,6,6,5,11.359971016573892,1,0,6,6,6,12.026895774150876,0,7.436086025457685,3.038335160321388,0.3790894122754111,54.70753144971496,0,Dropout,1
1,14,6,5,0,3,110.58664395932236,1,1,1,3,0,155.71955249075793,0,1,0,1,0,0,24,0,1,6,7,4,5.972354991825764,0,2,6,7,5,3.516300692487148,0,14.007909971160512,1.7821441628879169,2.8424866010481,96.58344619713988,1,Enrolled,1
1,17,1,5,1,4,130.84542198992585,16,6,6,8,3,130.40359476294742,0,0,1,1,0,0,36,0,0,6,6,4,12.667652706739078,0,2,3,4,0,9.255473828125355,0,8.010698909639718,1.2939994620185065,3.5,56.32730850045445,0,Dropout,2
